title,price,img,description
"Honda Accord 7 поколение , 2006",7000$ ,https://i.cars.kg/preview/r/ZHX3U6SQdM0lOuo_Z773qQ/1080x-/20231114/71ffd888fcee0eb8cd2d0b19c2550bbb.jpg,"Хэтчбек,темно-синий,2л.,левыйруль,бензин,механика,передний,"
"Hyundai Santa Fe DM [рестайлинг] Premium кроссовер , 2019",23500$ ,https://i.cars.kg/preview/r/wBcUV92PstPfWdmee9BfxA/1080x-/20231114/c00ea3c20ac3c11c54c242afeee477a8.jpg,"Кроссовер,серый,2.4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Highlander 3 поколение Кроссовер , 2022",55000$ ,https://i.cars.kg/preview/r/4Ae2PSML1HFhwiUSQuH7iw/1080x-/20231114/b2d86512b855d91de99bcc6c5822dfa0.jpg,"Кроссовер,темно-синий,3.5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Kia Sportage 4 поколение Кроссовер , 2017",19000$ ,https://i.cars.kg/preview/r/odgK9owgG21DWV80HznRIA/1080x-/20231114/a4944ed8c351b00fc308a9e4e7f010ed.jpg,"Кроссовер,белый,2л.,левыйруль,дизель,автомат,передний,"
"Kia МОДЕЛЬ:Stinger, 2017",25700$ ,https://i.cars.kg/preview/r/q4SCyh1sTZWzDn3f5ghiIQ/1080x-/20231114/2d7d92af48c9fcdfa4267c8c904f1aa4.jpg,"Седан,черный,2л.,левыйруль,бензин,автомат,передний,"
"Volkswagen Passat B2 Седан 4-дв. , 1988",1567$ ,https://i.cars.kg/preview/r/6sHZSS9IDCpiHrSWm8iTnQ/1080x-/20231114/adb86d71442d57a4a4b63fad22ff8be0.jpg,"Седан,серый,1.8л.,правыйруль,бензин,механика,задний,"
"Toyota Highlander 3 поколение Кроссовер , 2018",34000$ ,https://i.cars.kg/preview/r/qT7x5ZZ28-clZGTAS8Fpjw/1080x-/20231114/e841b5d2380ab4344a0f27afba6f9156.jpg,"Кроссовер,серебряный,3.5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Lexus GS 3 поколение Седан , 2005",12388$ ,https://i.cars.kg/preview/r/15IcfQJj2iPYCy49wCe5LA/1080x-/20231114/d544a2d7a4375970e3362cd1473314e2.jpg,"Седан,серебряный,3л.,левыйруль,бензин,автомат,задний,"
"Hyundai Sonata YF Седан 4-дв. , 2011",9500$ ,https://i.cars.kg/preview/r/2PGy4pzxQZ_1ZPkA0pzVeA/1080x-/20231114/2c1b985fbd44a6d63e8415ec3f495154.jpg,"Седан,белый,2л.,левыйруль,газ-бензин,автомат,передний,"
"Land Rover Range Rover Sport , 2018",65000$ ,https://i.cars.kg/preview/r/qwS9yThyYuVgB5ofh7zHgQ/1080x-/20231114/c498f1b729a96cfe6b9c7b86c5594a12.jpg,"Кроссовер,белый,3000л.,левыйруль,автомат,постоянныйполный,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Toyota RAV4 3 поколение [2-й рестайлинг] Кроссовер , 2010",15000$ ,https://i.cars.kg/preview/r/aHYNJL764_37J4uom2fHag/1080x-/20231114/2a17faf2251a1782fd78c560df40e53b.jpeg,"Кроссовер,серый,2.4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Mercedes-Benz S-Класс W222 / C217 Седан 4-дв. , 2016",69500$ ,https://i.cars.kg/preview/r/l5Vmce31KamXjp7D7wkJrg/1080x-/20231113/537e146c575d34c06f9763a7183295eb.jpeg,"Седан,темно-синий,3.0л.,левыйруль,бензин,автомат,задний,"
"Kia K5 1 поколение Седан , 2011",10500$ ,https://i.cars.kg/preview/r/VkAP-aC4bh5ukO6KVlXZfg/1080x-/20231113/2555364bbaf60bddd9a4a444e5b6987b.jpg,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
"Mitsubishi Pajero 4 поколение Внедорожник 5-дв. , 2009",20500$ ,https://i.cars.kg/preview/r/00pa1qznIDxaW52uA7ZVYw/1080x-/20231113/efff086ca29b75d62787ca53f8fbffe2.jpg,"Внедорожник/Пикап,черный,3л.,левыйруль,бензин,типтроник,полныйподключаемый,"
"Toyota Camry , 2021",24000$ ,https://i.cars.kg/preview/r/0UEEubHJfV01_VwFvezPdQ/1080x-/20231113/83489004b78f3c0b911fb19c2f7284f4.jpg,"Седан,черный,2.4л.,левыйруль,бензин,автомат,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2018",20000$ ,https://i.cars.kg/preview/r/fAnijQhj9aQ2T-Fn8fzi0w/1080x-/20231113/a462c368ea08369389e77e5bf1599240.jpg,"Седан,белый,2.5л.,левыйруль,бензин,автомат,передний,"
"Honda Accord 8 поколение Седан 4-дв. , 2008",8900$ ,https://i.cars.kg/preview/r/CaDGn5M5u3rtS0kKUFyVmg/1080x-/20231113/7cf62c15279d619e3c41df15a4b3e586.jpg,"Седан,темно-синий,2л.,левыйруль,бензин,автомат,передний,"
"Mercedes-Benz Sprinter , 2002",16000$ ,https://i.cars.kg/preview/r/xGUeCbvV61P3naoHyiWsaA/1080x-/20231113/c082d63520dbcf489d018be9e7109cab.jpg,"Минивэн/Бус,дизель,"
"Lexus ES , 2017",27500$ ,https://i.cars.kg/preview/r/AQUfzXeecAodvTtDPCZ96g/1080x-/20231113/4fec0b3e26c6468e747a4e530638692f.jpg,"Седан,серый,2.5л.,левыйруль,гибрид,автомат,передний,"
"ВАЗ (Lada) 2107 1 поколение Седан , 2011",2854$ ,https://i.cars.kg/preview/r/ko5Zk0jWqdjjaTqa0QdMQQ/1080x-/20231113/4bc534289e9c5926bcd8064accea6ded.jpg,"Седан,1.6л.,бензин,механика,задний,"
"Kia K7 1 поколение [рестайлинг] Седан , 2017",21800$ ,https://i.cars.kg/preview/r/hWZnBt1RojZUqhELMFdVkQ/1080x-/20231113/c13ac8277f8d6a00e13d4c7c91e61b05.jpg,"Седан,черный,2.4л.,левыйруль,бензин,автомат,передний,"
"Lexus RX 4 поколение Кроссовер , 2016",43000$ ,https://i.cars.kg/preview/r/QC6A2fArTZhnZa7mnT_9lw/1080x-/20231113/20449f9dc9b6ba2cbc7dbe274d8536d7.jpeg,"Кроссовер,бежевый,3.5л.,левыйруль,бензин,автомат,полныйподключаемый,"
"Honda Accord 7 поколение [рестайлинг] Седан 4-дв. , 2007",9200$ ,https://i.cars.kg/preview/r/FWjz7b_dla29rLgodHOBbQ/1080x-/20231113/261386e545400827e340c5d56a323d25.jpeg,"Седан,серый,2.0л.,левыйруль,бензин,автомат,передний,"
"Honda Stepwgn 4 поколение , 2012",13300$ ,https://i.cars.kg/preview/r/wOxcll-kUObigU-Y0XSPuQ/1080x-/20231112/da2a668689c0a02a9f2f665621c6b045.jpg,"Минивэн/Бус,белый,2.0л.,правыйруль,бензин,автомат,задний,"
"Honda Fit 1 поколение Хетчбэк , 2007",9500$ ,https://i.cars.kg/preview/r/MayqlTRcXtAedwvvn1zZIA/1080x-/20231112/3d339c2d6ade1e4206ea24d0c304bba0.jpg,"Хэтчбек,белый,1.3л.,правыйруль,бензин,автомат,задний,"
"BMW X6 M E71/E72 Sports Activity Coupe кроссовер 5-дв. , 2016",48000$ ,https://i.cars.kg/preview/r/4OLfGhZMIwva_Fjk3xil-A/1080x-/20231112/9a58cb2013bf7e063f65b284624a3b75.jpg,"Кроссовер,черный,4.4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Daewoo Lanos T100 Седан , 2000",150000$ ,,"Седан,белый,1.3л.,правыйруль,бензин,механика,передний,"
"Nissan Maxima A33 Седан , 2000",4142$ ,https://i.cars.kg/preview/r/kiEi-tukyHOiuS3Oq2QR9w/1080x-/20231112/6661037d048887f86e8ce0d087e703fa.jpeg,"Седан,синий,2л.,левыйруль,бензин,автомат,передний,"
"Subaru Legacy 3 поколение Седан , 1999",3918$ ,https://i.cars.kg/preview/r/jsETXVX8WyWNrpCdOzo1iQ/1080x-/20231112/4b0af0fb1fe269350c1ccda701cdaeb7.jpg,"Седан,серебряный,2л.,правыйруль,бензин,автомат,постоянныйполный,"
"Honda Civic 8 поколение Hybrid седан 4-дв. , 2007",8200$ ,https://i.cars.kg/preview/r/iYCY71s56GmteNY0i-OSBQ/1080x-/20231112/e5afc92f5a5e9ba90b89a42689456eaf.jpg,"Седан,синий,1.3л.,левыйруль,гибрид,вариатор,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Toyota Highlander 3 поколение Кроссовер , 2022",66000$ ,https://i.cars.kg/preview/r/IJtY5RnP8JCTnFJwY6Btow/1080x-/20231112/a37cb797402c986da3f2bd5b14af622c.jpg,"Кроссовер,белый,2.5л.,левыйруль,гибрид,автомат,постоянныйполный,"
"Toyota Avensis Verso , 2004",11800$ ,https://i.cars.kg/preview/r/8uevq-4rEeIsD7ndBHNZ0w/1080x-/20231112/1ab6703ae239c5960635819d38a44a4c.jpeg,"Минивэн/Бус,белый,2.0л.,левыйруль,бензин,механика,передний,"
"Lexus GS 3 поколение [рестайлинг] Седан 4-дв. , 2008",13500$ ,https://i.cars.kg/preview/r/zCMTack1rZfwSZFhrSXizg/1080x-/20231112/ddaf73030e12713ddd7fc89a77ed8fee.jpg,"Седан,белый,3.5л.,левыйруль,гибрид,вариатор,задний,"
"Hyundai Grandeur , 2018",17500$ ,https://i.cars.kg/preview/r/wl3CaRBe202ibFgGBnJ9bg/1080x-/20231112/085958f99c1b129299481c5d1badee32.jpg,"Седан,левыйруль,бензин,автомат,передний,"
"Toyota Camry , 2019",24000$ ,https://i.cars.kg/preview/r/tLHRK9E_IqwzjIUNKCFvEQ/1080x-/20231112/8e5e114afece8c4e4e9530513a7cf578.jpg,"Седан,белыйжемчуг,2.5л.,левыйруль,бензин,автомат,передний,"
"Daewoo Nexia 1 поколение [рестайлинг] , 2010",3358$ ,https://i.cars.kg/preview/r/4ZZXZtfi6mvPVMKDzu3Qvw/1080x-/20231112/f8e7dac8025d9345763e11c41909f207.jpg,"Седан,вишневый,1.6л.,левыйруль,бензин,механика,передний,"
"Toyota Camry XV40 , 2006",10500$ ,https://i.cars.kg/preview/r/vSQWInypO-LtHJhFdtGchA/1080x-/20231112/b5fae82f627fde3d7b9d45b720df97fb.jpg,"Седан,серебряный,2.4л.,левыйруль,бензин,автомат,"
"Toyota Camry , 2021",29900$ ,https://i.cars.kg/preview/r/3rxyBdYf5UIkJUDkke1jSA/1080x-/20231111/2dddc65d46c22a784dbb1a66e96e9a52.jpg,"Седан,белый,2.5л.,левыйруль,бензин,автомат,передний,"
"Kia Sportage , 2016",16000$ ,https://i.cars.kg/preview/r/Z3li_VuqqhBEbQiG4wMIvw/1080x-/20231111/6fb5d34489f0abccd1c34ac1dca4671c.jpg,"белый,1.7л.,левыйруль,дизель,автомат,передний,"
"Toyota Sequoia 1 поколение Внедорожник , 2002",17900$ ,https://i.cars.kg/preview/r/dlepUsT8fi_aSh6396LeNQ/1080x-/20231111/34ec025f4a83ca7c32f8303fc5529ac4.jpg,"Внедорожник/Пикап,белый,4.7л.,левыйруль,бензин,автомат,полныйподключаемый,"
"Mercedes-Benz E-Класс , 2019",27000$ ,https://i.cars.kg/preview/r/MD5XSQ0TLC4wFV4khIz4Tg/1080x-/20231111/7cf9ceb6682177effb1cf2c70d79c198.jpg,"Седан,2л.,левыйруль,дизель,автомат,задний,"
"Land Rover Range Rover 3 поколение [рестайлинг] Внедорожник , 2006",13800$ ,https://i.cars.kg/preview/r/YRN590z2nAmR9N7Tnhwlog/1080x-/20231111/684de6ebb372775a3b6e44419114b904.jpg,"Внедорожник/Пикап,черный,4.2л.,левыйруль,бензин,автомат,постоянныйполный,"
"Kia Carnival 2 поколение Минивэн , 2016",18000$ ,https://i.cars.kg/preview/r/KyScVqwSLH09dEbLvX-hQQ/1080x-/20231111/9ad24678aa4f0fec348ffc6b0e691310.jpeg,"Минивэн/Бус,белыйжемчуг,2.2л.,левыйруль,дизель,автомат,постоянныйполный,"
"BMW X5 F15 Кроссовер , 2013",21500$ ,https://i.cars.kg/preview/r/hzwGpaJ4g7kUI-yfNiuPUQ/1080x-/20231111/9169a546e2ef11d416acb07a3df473ef.jpg,"Кроссовер,черный,3л.,левыйруль,бензин,автомат,постоянныйполный,"
"Mazda 6 3 поколение Седан , 2012",11000$ ,https://i.cars.kg/preview/r/GRjGCC--S9YZAQ-k1Q-NAA/1080x-/20231110/4a4777ea5004a89d8e38b6694a6d0e03.jpg,"Седан,черный,2л.,левыйруль,бензин,автомат,передний,"
"Hyundai Sonata YF Седан 4-дв. , 2017",11800$ ,https://i.cars.kg/preview/r/HJ-8cMzFI60IsC9_kBRa-g/1080x-/20231005/9774b310f18c3beb7786b0c08bdfff17.jpg,"Седан,черный,2л.,левыйруль,газ,автомат,передний,"
"Lexus GX 2 поколение Внедорожник , 2010",32500$ ,https://i.cars.kg/preview/r/YENQkS2D_KwqP9qfv0kPOg/1080x-/20231005/6d081d46fc68dcf3aaf7f71cbc57774e.jpg,"Внедорожник/Пикап,белый,4.6л.,левыйруль,бензин,автомат,постоянныйполный,"
"Honda HR-V 1 поколение Кроссовер 5-дв. , 1998",6300$ ,https://i.cars.kg/preview/r/Cw5JppktkNhBukkUuy7nUQ/1080x-/20231005/9bb1df562691a2c0e1804347d140dca5.jpg,"Кроссовер,серебряный,1.6л.,правыйруль,бензин,вариатор,передний,"
"Honda Inspire 4 поколение [рестайлинг] Седан , 2006",10200$ ,https://i.cars.kg/preview/r/_hVi0auIY4UXLK8uLPyVGw/1080x-/20231005/7db06db9da26e0532641d3a393c22b8b.jpg,"Седан,белый,3л.,правыйруль,бензин,автомат,передний,"
"Toyota Isis 1 поколение Минивэн , 2004",6500$ ,https://i.cars.kg/preview/r/EfjdmXMcXBFggesVLkUlnQ/1080x-/20231005/aa708dc584a5f5ebdeb97941e05b7870.jpg,"Минивэн/Бус,белый,2л.,правыйруль,бензин,вариатор,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Honda Accord 7 поколение Седан , 2004",8200$ ,https://i.cars.kg/preview/r/Ox0mqmJtoQgr43WNEBGK6w/1080x-/20231005/e3d6df938477073176ef2fc490437985.jpg,"Седан,черный,2.4л.,левыйруль,бензин,автомат,передний,"
"Honda Fit 1 поколение Хетчбэк , 2007",89000$ ,https://i.cars.kg/preview/r/xEaBJhl1E2f1vAMGhJ4xjA/1080x-/20231005/a209e78da60b3ac3f28f3396555a1074.jpg,"Хэтчбек,красный,1.3л.,левыйруль,бензин,вариатор,передний,"
"Mazda 626 GF [рестайлинг] Универсал , 1999",3302$ ,https://i.cars.kg/preview/r/-JjgD606CYA75Q1EEHkr0A/1080x-/20231005/862f32d70514a4e6e5d2e685b8c79217.jpg,"Универсал,дипломат,1.8л.,левыйруль,бензин,механика,передний,"
"Lexus GX 2 поколение Внедорожник , 2010",32800$ ,https://i.cars.kg/preview/r/Ujz0XMMHThiD-kXYDEqXVQ/1080x-/20231005/ad8f5d425bbe78d820cbb46eadcc1df0.jpeg,"Внедорожник/Пикап,черный,4.6л.,левыйруль,бензин,автомат,постоянныйполный,"
"Lexus RX 4 поколение Кроссовер , 2016",39000$ ,https://i.cars.kg/preview/r/HROUy3spG4-IrvAm4UaWkQ/1080x-/20231005/090482305461da699d0f6b0146642742.jpg,"Кроссовер,белый,3.5л.,левыйруль,бензин,автомат,полныйподключаемый,"
"Hyundai Sonata YF Седан 4-дв. , 2016",11500$ ,https://i.cars.kg/preview/r/BYFmiJFsoNhQn09QeFr4Eg/1080x-/20231005/117acac9c9b5d38e21667081554da30d.webp,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
"Toyota Camry , 2018",21500$ ,https://i.cars.kg/preview/r/CIuG04-U9IuRFMfc5X5BQA/1080x-/20231004/89ad85352a5f5f04a240e65ef66416b8.jpg,"Седан,белый,2.5л.,левыйруль,бензин,автомат,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2018",21500$ ,https://i.cars.kg/preview/r/ii4qdBQ3-ptKz6ZCAJw5xw/1080x-/20231004/90ef9ec5c2790f8964b2bf75acb1067c.jpg,"Седан,белый,2.5л.,левыйруль,бензин,автомат,передний,"
"BMW X5 , 2008",19500$ ,https://i.cars.kg/preview/r/6486HmfhP-CvazN6l1gMsw/1080x-/20231004/78e02ff9a6887c58a3f925fc12011f26.jpg,"Внедорожник/Пикап,черный,4.8л.,левыйруль,бензин,автомат,задний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2017",14300$ ,https://i.cars.kg/preview/r/HhugsLZPmC5Jk8o1917wQg/1080x-/20231004/acdde03b041ab40a4401b5e33912d1df.jpg,"Седан,черный,2.5л.,левыйруль,бензин,автомат,передний,"
"Honda CR-V 3 поколение Кроссовер , 2006",12700$ ,https://i.cars.kg/preview/r/OMnzHivksU-zqHwaRzTk5Q/1080x-/20231004/ac81015c81e9596cf57de1c9cd23402c.jpg,"Кроссовер,серебряный,2.4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Alphard 1 поколение Минивэн 5-дв. , 2006",18500$ ,https://i.cars.kg/preview/r/Y3aTgFbTRg35J3EpIqhDxA/1080x-/20231004/eaa6e5f86df2dc6ba7d36eab1d20aec2.jpg,"Минивэн/Бус,белый,3л.,правыйруль,бензин,автомат,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2020",29000$ ,https://i.cars.kg/preview/r/vwrPFjnZkULExXBsU9r74Q/1080x-/20231004/e5408c2d70b3f53b019fd2a07a0a6e14.jpg,"Седан,белый,2.5л.,левыйруль,гибрид,автомат,передний,"
"Mercedes-Benz Sprinter W906 Фургон , 2006",10076$ ,https://i.cars.kg/preview/r/SNeamfitqMdqtahcXQ_ooQ/1080x-/20231003/f1b793db600098e25c634df62deaf37b.jpg,"Универсал,белый,2.1л.,дизель,автомат,задний,"
"Porsche Panamera E2B Фастбэк , 2012",50000$ ,https://i.cars.kg/preview/r/yDo5y-YLfgvJ56RlZYRJVA/1080x-/20231003/c65329efcba503a90328d21dd0459e14.jpg,"3л.,левыйруль,дизель,автомат,задний,"
"Lexus RX 2 поколение Кроссовер , 2003",16700$ ,https://i.cars.kg/preview/r/Fbk4juhlD2tFVQiBEVPW_Q/1080x-/20231003/a094750365c74a66c240d5b1d1f86722.jpg,"Кроссовер,черный,3.3л.,левыйруль,бензин,автомат,постоянныйполный,"
